case_n_substeps,timestep,substep,process,value,n_substeps,sub_dt
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013773730573880512,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013775913850120778,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013778072883920307,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013780208002595008,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013782319527838247,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013784407775845574,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013786473057435982,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013788515678169475,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013790535938461908,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013792534133696098,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013794510554330196,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001379646548600312,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013798399209636984,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001380031200153677,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013802204133487673,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001380407587284931,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013805927482647912,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013807759221665713,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001380957134452859,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013811364101790633,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013813137740017198,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013814892501865525,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013816628626163322,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001381834634798548,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001382004589872885,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013821727506184824,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001382339139461065,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013825037784798546,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001382666689414341,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013828278936708514,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013829874123289995,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013831452661479653,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000138330147557261,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013834560607394516,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013836090414825163,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013837604373390273,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013839102675549742,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013840585510905374,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013842053066254146,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001384350552563994,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013844943070404157,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001384636587923537,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001384777412821751,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013849167990877351,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013850547638230527,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013851913238826846,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013853264958794314,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.000138546029618825,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013855927409504648,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013857238460778876,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013858536272568812,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013859820999522973,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013861092794113404,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001386235180667354,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001386359818543524,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013864832076565005,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001386605362419936,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013867262970479683,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013868460255585984,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013869645617770434,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013870819193389627,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013871981116936804,,
