# aspect_step loop time dt n_substeps max_diffusion_change max_uplift_change max_total_change max_elevation
4 102 2.550000 0.025000 40 3.466847391214818e-04 3.500000000000005e-04 4.215449467257978e-05 1.403867995930450e-02
4 103 2.575000 0.025000 40 3.467591045886709e-04 3.500000000000005e-04 4.132714291478663e-05 1.407563758276107e-02
4 104 2.600000 0.025000 40 3.468316350662927e-04 3.500000000000005e-04 4.051623365420448e-05 1.411182385259404e-02
4 105 2.625000 0.025000 40 3.469023822098988e-04 3.500000000000001e-04 3.972144312960196e-05 1.414725573599868e-02
4 106 2.650000 0.025000 40 3.469713959562454e-04 3.500000000000005e-04 3.894245334593038e-05 1.418194980148596e-02
4 107 2.675000 0.025000 40 3.470387245924013e-04 3.500000000000005e-04 3.817895202377387e-05 1.421592222895316e-02
4 108 2.700000 0.025000 40 3.471044148214936e-04 3.500000000000005e-04 3.743063254476459e-05 1.424918881948578e-02
4 109 2.725000 0.025000 40 3.471685118252832e-04 3.500000000000005e-04 3.671207466164270e-05 1.428176500489749e-02
4 110 2.750000 0.025000 40 3.472310593237555e-04 3.500000000000001e-04 3.601560972482307e-05 1.431366585701505e-02
4 111 2.775000 0.025000 40 3.472920996318977e-04 3.500000000000005e-04 3.533228764698859e-05 1.434490609671488e-02
4 112 2.800000 0.025000 40 3.473516737138157e-04 3.500000000000005e-04 3.466186988796381e-05 1.437550010271790e-02
4 113 2.825000 0.025000 40 3.474098212343461e-04 3.500000000000005e-04 3.400412156630978e-05 1.440546192014910e-02
4 114 2.850000 0.025000 40 3.474665806082948e-04 3.500000000000005e-04 3.335881144655994e-05 1.443480526886821e-02
4 115 2.875000 0.025000 40 3.475219890474376e-04 3.500000000000001e-04 3.272571192329543e-05 1.446354355157768e-02
4 116 2.900000 0.025000 40 3.475760826054004e-04 3.500000000000005e-04 3.210459900226774e-05 1.449168986171408e-02
4 117 2.925000 0.025000 40 3.476288962205309e-04 3.500000000000005e-04 3.149525227887778e-05 1.451925699112871e-02
4 118 2.950000 0.025000 40 3.476804637568736e-04 3.500000000000001e-04 3.089745491418466e-05 1.454625743756348e-02
4 119 2.975000 0.025000 40 3.477308180433467e-04 3.500000000000005e-04 3.031099360870093e-05 1.457270341192750e-02
4 120 3.000000 0.025000 40 3.477799909112037e-04 3.500000000000005e-04 2.973565857414782e-05 1.459860684537996e-02
